,main_player,main_player_current_name,main_player_won,main_player_civ,main_player_civ_name,other_player_civ,other_player_civ_name,match_id,version,ranked,map_type,game_started,p1_name,p1_id,p1_rating,p1_won,p2_name,p2_id,p2_rating,p2_won,Feudal Age,Castle Age,Feudal Age_Archer Rush,Q_Feudal Age_Archer Rush,Feudal Age_Blacksmith,Feudal Age_Range,Castle Age_3+ TC Boom,Castle Age_University,Castle Age_Siege,Dark Age_Mill,Dark Age_Lumber Camp,Dark Age_Deer Lure,Feudal Age_Man At Arms Tech,Feudal Age_Man-at-Arms,Q_Feudal Age_Man-at-Arms,Castle Age_Two TC,Imperial Age,Feudal Age_Skirm Rush,Q_Feudal Age_Skirm Rush,Castle Age_Monastery,Dark Age_Drush,Q_Dark Age_Drush,Dark Age_Barracks,Feudal Age_Eagle Rush,Q_Feudal Age_Eagle Rush,Feudal Age_Fast Castle,Castle Age_Single TC,Feudal Age_Spear Rush,Q_Feudal Age_Spear Rush,Feudal Age_Market,Feudal Age_Scout Rush,Q_Feudal Age_Scout Rush,Feudal Age_stable,Castle Age_Castle,Dark Age_Fast Castle Dark Age Attempt,Dark Age_Town Center Rush,Dark Age_Mining Camp,Castle Age_Fats Imperial
74,[KGB] F1Re,[KGB] F1Re,FALSE,29,Malay,34,Cumans,88019100,46295,TRUE,9,1619806960,[KGB] F1Re,196310,2366,FALSE,_WWP_Yo,197964,2466,TRUE,7.588766667,19.02546667,0,0,10,0,10,0,10,10,10,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
75,_WWP_Yo,_WWP_Yo,TRUE,34,Cumans,29,Malay,88019100,46295,TRUE,9,1619806960,[KGB] F1Re,196310,2366,FALSE,_WWP_Yo,197964,2466,TRUE,7.564383333,21.03611667,0,0,10,0,0,0,10,10,10,1,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0
76,_WWP_Yo,_WWP_Yo,TRUE,16,Mayans,11,Vikings,87787442,46295,TRUE,9,1619720576,_WWP_Yo,197964,2467,TRUE,vandamme,4102146,2100,FALSE,8.8071,18.92981667,3,10,10,10,10,10,0,0,10,3,10,10,3,0,0,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
77,vandamme,vandamme,FALSE,11,Vikings,16,Mayans,87787442,46295,TRUE,9,1619720576,_WWP_Yo,197964,2467,TRUE,vandamme,4102146,2100,FALSE,7.5751,19.63305,2,6,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,QNA_Whocl,QNA_Whocl,FALSE,9,Saracens,11,Vikings,87902375,46295,TRUE,9,1619756761,QNA_Whocl,2309468,2059,FALSE,Stevenash_,738273,2113,TRUE,7.533483333,19.72188333,2,6,0,10,0,0,10,10,10,2,10,10,5,0,44.10545,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
79,Stevenash_,Stevenash_,TRUE,11,Vikings,9,Saracens,87902375,46295,TRUE,9,1619756761,QNA_Whocl,2309468,2059,FALSE,Stevenash_,738273,2113,TRUE,6.696033333,21.84931667,4,19,0,10,0,10,10,0,10,0,0,0,0,10,42.14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
80,KongeQrnen,KongeQrnen,TRUE,18,Koreans,19,Italians,87153219,46295,TRUE,9,1619461283,KongeQrnen,725502,2128,TRUE,_Barles_,666976,2351,FALSE,7.9424,17.99601667,3,8,10,10,0,10,10,10,10,2,0,0,0,0,44.10551667,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
81,_Barles_,_Barles_,FALSE,19,Italians,18,Koreans,87153219,46295,TRUE,9,1619461283,KongeQrnen,725502,2128,TRUE,_Barles_,666976,2351,FALSE,7.34155,17.13131667,0,0,10,10,10,10,10,10,10,0,0,0,0,0,44.37328333,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,KingstoN_USb__,KingstoN___,FALSE,17,Huns,12,Mongols,79731067,46295,TRUE,9,1616827953,KingstoN___,4957841,2058,FALSE,DS_HOANG |AOEBuilds.com,459658,2251,TRUE,10.13918333,13.31625,1,3,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
83,DS_HOANG |AOEBuilds.com,DS_HOANG |AOEBuilds.com,TRUE,12,Mongols,17,Huns,79731067,46295,TRUE,9,1616827953,KingstoN___,4957841,2058,FALSE,DS_HOANG |AOEBuilds.com,459658,2251,TRUE,8.553633333,12.93103333,0,0,10,0,0,10,0,10,10,2,0,0,0,0,29.23031667,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,10,0,0,0,0
84,Phantom of the Arena,Phantom of the Arena,FALSE,24,Portuguese,32,Bulgarians,87824325,46295,TRUE,9,1619728533,Phantom of the Arena,4620061,2368,FALSE,_Levi_,2821779,2205,TRUE,7.557316667,18.90455,2,7,10,10,10,0,0,10,10,2,10,10,4,0,33.50361667,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,10,0,0,0,0
85,_Levi_,_Levi_,TRUE,32,Bulgarians,24,Portuguese,87824325,46295,TRUE,9,1619728533,Phantom of the Arena,4620061,2368,FALSE,_Levi_,2821779,2205,TRUE,7.306733333,18.7125,0,0,0,10,10,0,10,10,10,1,10,0,0,0,33.86086667,2,4,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
86,Babaorum,Babaorum,TRUE,35,Lithuanians,10,Turks,87913973,46295,TRUE,9,1619764832,Babaorum,576919,2283,TRUE,FB.Kasva,1224481,2343,FALSE,8.3566,16.5538,0,0,10,0,0,0,10,0,10,0,0,0,0,10,0,0,0,10,10,3,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
87,FB.Kasva,FB.Kasva,FALSE,10,Turks,35,Lithuanians,87913973,46295,TRUE,9,1619764832,Babaorum,576919,2283,TRUE,FB.Kasva,1224481,2343,FALSE,8.31535,18.0745,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
88,VNS_Predator,VNS_Predator,FALSE,6,Chinese,16,Mayans,88895842,46295,TRUE,9,1620076024,VNS_Predator,5416282,2156,FALSE,Scotty,301918,2182,TRUE,7.162733333,19.37551667,0,0,0,10,0,10,0,10,10,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,10,0,0,0,1,3,10,10,0,0,0,0
89,Scotty,Scotty,TRUE,16,Mayans,6,Chinese,88895842,46295,TRUE,9,1620076024,VNS_Predator,5416282,2156,FALSE,Scotty,301918,2182,TRUE,8.048466667,19.89741667,4,22,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,1,2,0,0,0,0,10,0,0,0,0
90,T90Official,T90Official,TRUE,22,Magyars,25,Ethiopians,88423425,46295,TRUE,9,1619919981,T90Official,197930,2105,TRUE,DS_Lucky_Rox,945852,2221,FALSE,7.187033333,18.41176667,0,0,0,10,0,0,0,10,10,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0
91,DS_Lucky_Rox,DS_Lucky_Rox,FALSE,25,Ethiopians,22,Magyars,88423425,46295,TRUE,9,1619919981,T90Official,197930,2105,TRUE,DS_Lucky_Rox,945852,2221,FALSE,7.842633333,20.26148333,2,6,10,10,0,0,0,10,10,1,10,10,3,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
92,WeWinThose,WeWinThose,TRUE,11,Vikings,6,Chinese,87807698,46295,TRUE,9,1619724932,WeWinThose,3209724,2438,TRUE,_Levi_,2821779,2193,FALSE,8.028166667,17.4249,0,0,0,10,0,10,10,10,10,0,0,0,0,0,31.37401667,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,10,0,0,0,0,0
93,_Levi_,_Levi_,FALSE,6,Chinese,11,Vikings,87807698,46295,TRUE,9,1619724932,WeWinThose,3209724,2438,TRUE,_Levi_,2821779,2193,FALSE,7.619716667,16.50121667,0,0,10,0,10,0,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,10,0,0,0,0,0
94,_WWP_Daniel,_WWP_Daniel,FALSE,20,Indians,31,Vietnamese,89089239,47820,TRUE,9,1620154106,_WWP_Daniel,265517,2366,FALSE,_WWP_Yo,197964,2436,TRUE,6.642816667,17.77055,0,0,0,10,0,0,10,10,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
95,_WWP_Yo,_WWP_Yo,TRUE,31,Vietnamese,20,Indians,89089239,47820,TRUE,9,1620154106,_WWP_Daniel,265517,2366,FALSE,_WWP_Yo,197964,2436,TRUE,8.413816667,19.82995,3,9,10,10,10,10,10,0,10,2,10,10,3,0,33.2379,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,PsychedelicMonk,PsychedelicMonk,FALSE,16,Mayans,29,Malay,88042660,46295,TRUE,9,1619812092,PsychedelicMonk,4672953,2144,FALSE,Heresy | miguel,2090225,2295,TRUE,10.49483333,13.60693333,4,19,10,10,0,10,10,0,10,1,0,0,0,10,28.31456667,0,0,0,10,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
97,Heresy | miguel,Heresy | miguel,TRUE,29,Malay,16,Mayans,88042660,46295,TRUE,9,1619812092,PsychedelicMonk,4672953,2144,FALSE,Heresy | miguel,2090225,2295,TRUE,10.8415,13.58301667,4,15,10,10,10,10,10,0,10,2,0,0,0,0,29.59453333,0,0,0,10,4,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
98,Spring,Spring,TRUE,3,Goths,3,Goths,86817160,46295,TRUE,9,1619347580,Spring,1766301,2165,TRUE,NOC | komtan,223206,2194,FALSE,10.00983333,20.3829,4,17,0,10,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
99,NOC | komtan,NOC | komtan,FALSE,3,Goths,3,Goths,86817160,46295,TRUE,9,1619347580,Spring,1766301,2165,TRUE,NOC | komtan,223206,2194,FALSE,7.5475,20.3619,2,5,10,10,10,0,10,10,10,0,10,10,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,会所之王,会所之王,TRUE,6,Chinese,27,Berbers,87498515,46295,TRUE,9,1619608771,会所之王,5602224,2095,TRUE,_WWP_拜考拉,1435093,2110,FALSE,7.848866667,17.12053333,3,10,10,10,10,0,0,10,10,4,10,10,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,_WWP_拜考拉,_WWP_拜考拉,FALSE,27,Berbers,6,Chinese,87498515,46295,TRUE,9,1619608771,会所之王,5602224,2095,TRUE,_WWP_拜考拉,1435093,2110,FALSE,7.989616667,16.43758333,2,5,10,10,0,0,10,10,10,2,0,0,0,0,0,1,2,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
102,A bao',A bao',TRUE,13,Celts,4,Teutons,89236672,47820,TRUE,9,1620214379,A bao',1743669,2067,TRUE,Jin Mori,3082790,2173,FALSE,11.40445,16.0779,3,8,10,10,0,0,0,0,10,0,10,10,3,10,0,0,0,0,10,3,10,0,0,0,0,2,4,0,0,0,0,0,10,0,0,0
103,Jin Mori,Jin Mori,FALSE,4,Teutons,13,Celts,89236672,47820,TRUE,9,1620214379,A bao',1743669,2067,TRUE,Jin Mori,3082790,2173,FALSE,7.6195,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0
104,Andre_2i,Andre_2i,FALSE,3,Goths,5,Japanese,87349164,46295,TRUE,9,1619541529,Andre_2i,635884,2047,FALSE,repard,222528,2183,TRUE,11.08473333,15.23666667,3,9,10,10,0,10,10,0,10,0,0,0,0,10,32.59946667,0,0,0,10,3,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
105,repard,repard,TRUE,5,Japanese,3,Goths,87349164,46295,TRUE,9,1619541529,Andre_2i,635884,2047,FALSE,repard,222528,2183,TRUE,7.924466667,16.6026,2,7,10,10,10,0,10,10,10,1,0,0,0,0,31.34693333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
106,_WWP_MING,_WWP_MING,FALSE,9,Saracens,3,Goths,87039207,46295,TRUE,9,1619406685,_WWP_MING,1966276,2277,FALSE,Nagash,2667231,2316,TRUE,8.000383333,19.03926667,4,12,0,10,0,10,10,10,10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
107,Nagash,Nagash,TRUE,3,Goths,9,Saracens,87039207,46295,TRUE,9,1619406685,_WWP_MING,1966276,2277,FALSE,Nagash,2667231,2316,TRUE,8.940433333,20.42083333,2,5,10,10,0,10,10,10,10,0,10,10,5,10,42.5385,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,GL.slam,GL.slam,FALSE,12,Mongols,6,Chinese,87495255,46295,TRUE,9,1619606812,GL.slam,614315,2336,FALSE,FB.Kasva,2759481,2367,TRUE,7.4555,19.60436667,2,5,10,10,0,0,0,10,10,3,10,10,3,0,0,2,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
109,FB.Kasva,FB.Kasva,TRUE,6,Chinese,12,Mongols,87495255,46295,TRUE,9,1619606812,GL.slam,614315,2336,FALSE,FB.Kasva,2759481,2367,TRUE,7.885716667,17.81546667,2,7,10,10,0,0,0,10,10,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,DS_Carbo__,DS_Carbo__,FALSE,26,Malians,21,Incas,88965182,47820,TRUE,9,1620101849,DS_Carbo__,618731,2030,FALSE,[LGe] Uzzi,229071,2085,TRUE,8.033766667,17.93286667,3,10,10,10,10,10,10,10,10,1,10,10,3,0,34.50468333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,[LGe] Uzzi,[LGe] Uzzi,TRUE,21,Incas,26,Malians,88965182,47820,TRUE,9,1620101849,DS_Carbo__,618731,2030,FALSE,[LGe] Uzzi,229071,2085,TRUE,7.70785,19.01438333,2,4,10,10,10,10,0,10,10,0,10,10,3,0,33.57818333,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,The_Dragonstar,The_Dragonstar,FALSE,31,Vietnamese,33,Tatars,87478795,46295,TRUE,9,1619594954,The_Dragonstar,182749,2265,FALSE,GL.slam,614315,2325,TRUE,9.1085,0,4,20,10,10,0,0,0,0,10,1,0,0,0,0,0,1,2,0,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,GL.slam,GL.slam,TRUE,33,Tatars,31,Vietnamese,87478795,46295,TRUE,9,1619594954,The_Dragonstar,182749,2265,FALSE,GL.slam,614315,2325,TRUE,7.536116667,19.53996667,2,6,10,10,0,0,0,10,10,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
114,_Barles_,_Barles_,FALSE,32,Bulgarians,35,Lithuanians,86181664,46295,TRUE,9,1619130798,_Barles_,666976,2320,FALSE,dogao,199170,2487,TRUE,8.12355,17.89958333,0,0,10,0,10,0,0,10,10,0,10,10,6,0,32.0032,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,10,10,0,0,0,0
115,dogao,dogao,TRUE,35,Lithuanians,32,Bulgarians,86181664,46295,TRUE,9,1619130798,_Barles_,666976,2320,FALSE,dogao,199170,2487,TRUE,6.26015,16.85985,0,0,0,10,10,10,0,10,10,1,0,0,0,0,32.87215,0,0,10,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0
116,GL.slam,GL.slam,FALSE,7,Byzantines,2,Franks,88760580,46295,TRUE,9,1620032257,GL.slam,614315,2411,FALSE,ACCM |AOEbuilds.com,347269,2498,TRUE,7.894033333,21.03956667,0,0,10,10,10,0,0,10,10,2,0,0,0,0,31.90348333,2,7,10,0,0,0,0,0,0,0,2,5,0,0,0,0,10,0,0,0,0
117,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,TRUE,2,Franks,7,Byzantines,88760580,46295,TRUE,9,1620032257,GL.slam,614315,2411,FALSE,ACCM |AOEbuilds.com,347269,2498,TRUE,7.0877,21.69515,0,0,0,10,10,0,10,10,10,1,0,0,0,0,33.54036667,2,6,10,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0
118,Zuppi,Zuppi,FALSE,30,Burmese,19,Italians,88777438,46295,TRUE,9,1620041865,Zuppi,575722,2289,FALSE,KongeQrnen,725502,2148,TRUE,8.298816667,21.34133333,0,0,0,10,10,0,0,10,10,2,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0
119,KongeQrnen,KongeQrnen,TRUE,19,Italians,30,Burmese,88777438,46295,TRUE,9,1620041865,Zuppi,575722,2289,FALSE,KongeQrnen,725502,2148,TRUE,7.61235,21.76335,2,6,10,10,10,0,0,10,10,0,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
120,Mlord,Mlord,TRUE,5,Japanese,10,Turks,84601500,46295,TRUE,9,1618584665,Mlord,1102458,2207,TRUE,Nacho AoE,4971,1891,FALSE,7.817116667,0,1,2,0,0,0,0,0,10,10,0,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,[Tukn]Nacho,Nacho AoE,FALSE,10,Turks,5,Japanese,84601500,46295,TRUE,9,1618584665,Mlord,1102458,2207,TRUE,Nacho AoE,4971,1891,FALSE,10.95056667,0,0,0,10,10,0,0,0,10,10,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,_XD_xiaofan,_XD_xiaofan,FALSE,10,Turks,10,Turks,86069848,46295,TRUE,9,1619101807,_XD_xiaofan,563078,2188,FALSE,_WWP_MING,1966276,2202,TRUE,7.118066667,19.9655,0,0,0,0,10,0,0,10,10,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,2,4,10,10,0,0,0,0
123,_WWP_MING,_WWP_MING,TRUE,10,Turks,10,Turks,86069848,46295,TRUE,9,1619101807,_XD_xiaofan,563078,2188,FALSE,_WWP_MING,1966276,2202,TRUE,7.924283333,18.02646667,2,6,10,10,0,0,0,10,10,0,10,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,GL.DauT,GL.DauT,FALSE,12,Mongols,2,Franks,88826518,46295,TRUE,9,1620059038,GL.DauT,198035,2391,FALSE,The_Dragonstar,182749,2295,TRUE,6.611133333,17.44816667,2,7,10,10,0,0,0,10,10,3,0,0,0,10,34.58203333,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,10,0,0,0,0
125,The_Dragonstar,The_Dragonstar,TRUE,2,Franks,12,Mongols,88826518,46295,TRUE,9,1620059038,GL.DauT,198035,2391,FALSE,The_Dragonstar,182749,2295,TRUE,6.350583333,19.36688333,0,0,0,10,10,0,10,10,10,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,9,10,10,0,0,0,0
126,[bK]martinhs_,[bK]martinhs_,TRUE,2,Franks,17,Huns,87032957,46295,TRUE,9,1619404110,[bK]martinhs_,553584,2088,TRUE,_Ares_Eleven,4188313,2089,FALSE,7.819433333,27.08546667,0,0,0,10,0,0,0,10,10,1,10,10,5,10,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,_Ares_Eleven,_Ares_Eleven,FALSE,17,Huns,2,Franks,87032957,46295,TRUE,9,1619404110,[bK]martinhs_,553584,2088,TRUE,_Ares_Eleven,4188313,2089,FALSE,8.00495,23.0806,2,6,0,10,0,0,10,10,10,4,10,10,7,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,_WWP_ming,_WWP_ming,FALSE,15,Aztecs,29,Malay,87945146,46295,TRUE,9,1619784322,_WWP_ming,3144451,2196,FALSE,Babaorum,576919,2280,TRUE,8.676166667,0,1,2,10,10,0,0,0,0,10,0,10,10,3,0,0,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Babaorum,Babaorum,TRUE,29,Malay,15,Aztecs,87945146,46295,TRUE,9,1619784322,_WWP_ming,3144451,2196,FALSE,Babaorum,576919,2280,TRUE,9.7089,19.56813333,3,11,10,10,0,0,0,0,10,2,0,0,0,0,0,0,0,0,10,3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
130,DS_HOANG |AOEBuilds.com,DS_HOANG |AOEBuilds.com,TRUE,13,Celts,24,Portuguese,79746264,0,TRUE,9,1616836628,DS_HOANG |AOEBuilds.com,459658,2296,TRUE,ACCM |AOEbuilds.com,347269,2452,FALSE,10.23385,17.03153333,0,0,10,10,0,0,0,10,10,0,0,0,0,0,0,4,13,0,10,5,0,0,0,0,10,2,7,0,0,0,0,0,0,0,0,0
131,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,FALSE,24,Portuguese,13,Celts,79746264,0,TRUE,9,1616836628,DS_HOANG |AOEBuilds.com,459658,2296,TRUE,ACCM |AOEbuilds.com,347269,2452,FALSE,8.082366667,19.64671667,3,9,10,10,0,0,0,10,10,1,10,10,4,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,0,0,0
132,_LHD_xiaohai,_LHD_xiaohai,FALSE,12,Mongols,26,Malians,87996841,46295,TRUE,9,1619800953,_LHD_xiaohai,3044106,1987,FALSE,Kik0_,1516024,2021,TRUE,6.325666667,19.44833333,0,0,0,10,10,0,10,10,10,2,0,0,0,0,36.78986667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,10,0,0,0,0
133,Kik0_,Kik0_,TRUE,26,Malians,12,Mongols,87996841,46295,TRUE,9,1619800953,_LHD_xiaohai,3044106,1987,FALSE,Kik0_,1516024,2021,TRUE,9.0504,21.6935,4,18,0,10,10,10,10,0,10,1,0,0,0,0,37.76135,0,0,0,10,4,10,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
134,_Siesta,_Siesta,TRUE,4,Teutons,19,Italians,84667282,46295,TRUE,9,1618601150,_Siesta,4362172,2095,TRUE,Jupe,208080,1980,FALSE,7.152616667,18.48636667,0,0,0,10,0,0,10,10,10,3,0,0,0,0,40.21763333,1,3,0,0,0,0,0,0,0,10,1,2,0,1,3,10,10,0,0,0,0
135,Jupe,Jupe,FALSE,19,Italians,4,Teutons,84667282,46295,TRUE,9,1618601150,_Siesta,4362172,2095,TRUE,Jupe,208080,1980,FALSE,7.952016667,18.52431667,0,0,10,10,10,0,10,10,10,1,10,10,3,0,39.1401,0,0,10,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
136,RoR | Kamigawa,RoR | Kamigawa,TRUE,16,Mayans,14,Spanish,88976052,47820,TRUE,9,1620108931,RoR | Kamigawa,213355,2108,TRUE,º-°,292318,1873,FALSE,7.97985,18.78835,2,4,10,10,0,0,0,10,10,0,10,10,4,0,0,3,8,0,0,0,0,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0
137,º-°,º-°,FALSE,14,Spanish,16,Mayans,88976052,47820,TRUE,9,1620108931,RoR | Kamigawa,213355,2108,TRUE,º-°,292318,1873,FALSE,7.612466667,0,2,5,10,10,0,0,0,10,10,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,DS_RiskyDice,DS_RiskyDice,TRUE,11,Vikings,19,Italians,69584124,44834,TRUE,9,1612964137,DS_RiskyDice,728551,2300,TRUE,Valas,628503,2312,FALSE,7.756516667,19.08693333,2,4,10,10,0,10,0,10,10,0,10,10,4,10,0,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
139,Valas,Valas,FALSE,19,Italians,11,Vikings,69584124,44834,TRUE,9,1612964137,DS_RiskyDice,728551,2300,TRUE,Valas,628503,2312,FALSE,6.936116667,18.97026667,0,0,0,10,0,0,10,10,10,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,2,4,10,0,0,0,0,0
140,Kik0_,Kik0_,FALSE,18,Koreans,33,Tatars,88789704,46295,TRUE,9,1620047234,Kik0_,1516024,2109,FALSE,DS_Sebastian2002,2783660,2136,TRUE,7.1494,19.3668,4,19,10,10,0,10,10,10,10,0,0,0,0,10,32.68648333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,DS_Sebastian2002,DS_Sebastian2002,TRUE,33,Tatars,18,Koreans,88789704,46295,TRUE,9,1620047234,Kik0_,1516024,2109,FALSE,DS_Sebastian2002,2783660,2136,TRUE,7.852816667,17.10145,2,7,10,10,10,0,10,10,10,2,10,10,3,0,32.37553333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Jupe,Jupe,FALSE,9,Saracens,15,Aztecs,87363699,46295,TRUE,9,1619545631,Jupe,208080,1979,FALSE,CL.Darknoob,458029,1982,TRUE,7.045333333,21.26056667,3,10,10,10,10,10,10,10,10,0,0,0,0,0,39.69401667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,CL.Darknoob,CL.Darknoob,TRUE,15,Aztecs,9,Saracens,87363699,46295,TRUE,9,1619545631,Jupe,208080,1979,FALSE,CL.Darknoob,458029,1982,TRUE,7.887283333,20.68526667,0,0,10,10,0,0,10,10,10,0,10,10,4,10,35.34445,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,KongeQrnen,KongeQrnen,FALSE,6,Chinese,36,Burgundians,89446791,47820,TRUE,9,1620294165,KongeQrnen,725502,2226,FALSE,Il Diggio,4497383,2282,TRUE,7.616033333,16.78323333,2,7,10,10,10,10,0,10,10,2,10,10,3,0,0,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
145,Il Diggio,Il Diggio,TRUE,36,Burgundians,6,Chinese,89446791,47820,TRUE,9,1620294165,KongeQrnen,725502,2226,FALSE,Il Diggio,4497383,2282,TRUE,7.386216667,17.70285,0,0,0,10,0,0,10,10,10,1,0,0,0,10,0,2,5,10,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0
146,_Levi_,_Levi_,FALSE,22,Magyars,12,Mongols,79728475,46295,TRUE,9,1616826565,_Levi_,2821779,2120,FALSE,DS_HOANG |AOEBuilds.com,459658,2244,TRUE,8.642416667,20.97468333,0,0,10,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,2,6,10,0,0,0,0,0
147,DS_HOANG |AOEBuilds.com,DS_HOANG |AOEBuilds.com,TRUE,12,Mongols,22,Magyars,79728475,46295,TRUE,9,1616826565,_Levi_,2821779,2120,FALSE,DS_HOANG |AOEBuilds.com,459658,2244,TRUE,7.6192,16.68171667,2,6,0,10,10,10,0,10,10,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,7,10,0,0,0,0,0,0,0,0
